City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
592,Faro,37.0194,-7.9322,64.18,100,75,12.66,PT,2022-11-17 01:44:51
593,Rapar,23.5667,70.6333,73.67,50,0,5.39,IN,2022-11-17 01:44:52
594,Tchibanga,-2.85,11.0333,70.79,98,100,1.9,GA,2022-11-17 01:44:52
595,Guangshui,31.6199,113.9978,59.95,43,1,1.57,CN,2022-11-17 01:44:52
596,Leshan,29.5623,103.7639,59.45,67,8,0.58,CN,2022-11-17 01:44:53
597,Caldwell,43.6629,-116.6874,35.47,78,0,5.75,US,2022-11-17 01:45:53
598,Mangrol,21.1167,70.1167,74.43,53,22,10.96,IN,2022-11-17 01:43:27
599,Palu,-0.8917,119.8707,89.78,57,100,2.3,ID,2022-11-17 01:45:53
600,Gopalur,16.6167,77.8,65.73,48,3,5.37,IN,2022-11-17 01:45:54
601,Santiago De Cao,-7.9589,-79.2392,62.73,88,100,10.36,PE,2022-11-17 01:45:54
602,Tomatlan,19.9333,-105.25,72.18,84,0,2.71,MX,2022-11-17 01:45:54
603,Yanam,16.7333,82.2167,70.16,65,100,3.06,IN,2022-11-17 01:45:55
604,Amga,60.8953,131.9608,-23.64,95,53,2.51,RU,2022-11-17 01:45:55
605,Arandis,-22.4167,14.9667,62.94,51,5,3.02,NA,2022-11-17 01:45:55
606,Longuenesse,50.734,2.2352,53.71,81,84,25.64,FR,2022-11-17 01:45:56
607,Suraabad,40.8192,49.4687,54.72,62,38,7.05,AZ,2022-11-17 01:45:56
608,Havelock,34.8791,-76.9013,54.93,88,0,3.44,US,2022-11-17 01:45:57
609,San Quintin,30.4833,-115.95,61.52,54,0,1.77,MX,2022-11-17 01:45:57
610,Palmas Bellas,9.2319,-80.0867,79.34,90,100,5.19,PA,2022-11-17 01:45:57
611,Punta,8.9897,125.34,79.2,80,100,7.56,PH,2022-11-17 01:45:58
612,Ovsyanka,55.9575,92.5519,33.22,88,100,10.89,RU,2022-11-17 01:45:58
613,La Sarre,48.8002,-79.1996,19.27,94,100,7.07,CA,2022-11-17 01:45:58
614,Chizhou,30.6578,117.4831,57.6,78,100,1.92,CN,2022-11-17 01:45:59
615,Davila,18.4726,120.5763,84.18,62,1,4.56,PH,2022-11-17 01:45:59
616,Ipixuna,-1.7625,-48.8043,76.14,89,97,4.97,BR,2022-11-17 01:45:59
617,Porto Santo,33.072,-16.3415,68.38,88,40,13.8,PT,2022-11-17 01:46:00
618,Okhotsk,59.3833,143.3,-2.47,74,10,17.11,RU,2022-11-17 01:46:00
619,Saint-Denis,48.9167,2.3333,56.17,77,100,25.32,FR,2022-11-17 01:46:00
620,Shingu,33.7333,135.9833,62.64,45,60,2.39,JP,2022-11-17 01:46:01
621,Naranjal,-2.6667,-79.6167,73.0,87,96,3.62,EC,2022-11-17 01:46:01
622,Hays,30.0502,-98.0336,46.96,59,1,4.0,US,2022-11-17 01:45:47
623,General Roca,-39.0333,-67.5833,71.62,26,51,9.19,AR,2022-11-17 01:46:01
624,Sangar,63.9242,127.4739,-20.52,83,99,14.54,RU,2022-11-17 01:46:02
625,Trabzon,40.9167,39.8333,55.49,63,75,3.44,TR,2022-11-17 01:46:02
626,Portel,-1.9356,-50.8211,77.04,74,64,2.89,BR,2022-11-17 01:46:03
627,Whitehorse,60.7161,-135.0538,18.37,93,40,5.75,CA,2022-11-17 01:45:37
628,Dunda,-8.1167,34.25,68.56,65,94,2.57,TZ,2022-11-17 01:46:03
629,Hailar,49.2,119.7,24.75,68,41,13.71,CN,2022-11-17 01:46:04
630,Baykit,61.67,96.37,-15.25,99,51,3.96,RU,2022-11-17 01:46:04
631,Kruisfontein,-34.0033,24.7314,57.88,73,100,6.8,ZA,2022-11-17 01:46:04
632,Mpika,-11.8343,31.4529,62.56,77,41,2.98,ZM,2022-11-17 01:46:05
633,Raudeberg,61.9875,5.1352,47.07,39,0,7.72,NO,2022-11-17 01:46:05
634,Yasnyy,51.0333,59.8742,19.78,94,99,5.91,RU,2022-11-17 01:46:05
635,Bushehr,28.9684,50.8385,77.09,50,40,6.91,IR,2022-11-17 01:46:06
636,Katangli,51.7102,143.2326,23.43,69,5,8.23,RU,2022-11-17 01:46:06
637,Kysyl-Syr,63.8986,122.7617,-13.41,97,100,12.91,RU,2022-11-17 01:46:07
638,Homer,59.6425,-151.5483,35.49,87,0,0.0,US,2022-11-17 01:44:55
639,Tabas,33.5959,56.9244,53.82,28,58,2.3,IR,2022-11-17 01:46:07
640,Mkushi,-13.6202,29.3939,64.13,80,17,1.86,ZM,2022-11-17 01:46:07
641,Inirida,3.8653,-67.9239,74.73,96,100,2.48,CO,2022-11-17 01:46:08
642,Gatehouse Of Fleet,54.882,-4.1843,44.51,89,100,10.02,GB,2022-11-17 01:46:08
643,Carutapera,-1.195,-46.02,76.86,79,100,5.32,BR,2022-11-17 01:46:08
644,Roebourne,-20.7833,117.1333,79.61,45,24,12.88,AU,2022-11-17 01:47:09
645,Hobyo,5.3505,48.5268,80.31,74,64,11.79,SO,2022-11-17 01:47:09
646,Bambous Virieux,-20.3428,57.7575,70.05,78,40,3.44,MU,2022-11-17 01:47:10
647,Sergeyevka,53.88,67.4158,6.13,93,22,6.17,KZ,2022-11-17 01:47:10
648,Verkhnyaya Sinyachikha,57.976,61.6673,-1.61,99,52,0.74,RU,2022-11-17 01:47:10
649,Nouakchott,18.0858,-15.9785,78.73,46,63,7.45,MR,2022-11-17 01:47:11
650,Diapaga,12.0708,1.7889,71.19,22,12,6.13,BF,2022-11-17 01:47:11
651,Erzin,36.9559,36.2,57.99,74,93,3.6,TR,2022-11-17 01:47:12
652,Acajutla,13.5928,-89.8275,79.56,77,11,6.38,SV,2022-11-17 01:47:12
653,Along,28.1667,94.7667,63.1,56,94,0.74,IN,2022-11-17 01:47:12
654,Srednekolymsk,67.45,153.6833,-4.97,99,100,7.38,RU,2022-11-17 01:47:13
655,Georgiyevskoye,58.731,45.024,20.91,64,100,6.87,RU,2022-11-17 01:47:13
656,Huejuquilla El Alto,22.6,-103.8667,57.47,34,56,4.34,MX,2022-11-17 01:44:39
657,Almeirim,-1.5233,-52.5817,78.26,60,72,3.27,BR,2022-11-17 01:47:14
658,Stuttgart,48.7823,9.177,51.53,76,20,2.3,DE,2022-11-17 01:47:14
659,Enid,36.3956,-97.8784,33.48,70,0,5.75,US,2022-11-17 01:43:37
660,Westport,41.1415,-73.3579,45.75,76,75,6.91,US,2022-11-17 01:45:54
661,Shawnee,39.05,-95.7669,29.17,73,0,4.61,US,2022-11-17 01:47:14
662,Marienburg,54.0359,19.0266,33.87,80,8,9.82,PL,2022-11-17 01:47:15
663,Ust-Omchug,61.15,149.6333,-14.24,96,99,2.8,RU,2022-11-17 01:47:15
664,Talara,-4.5772,-81.2719,66.96,88,75,16.11,PE,2022-11-17 01:47:16
665,Shar,49.5886,81.0453,25.09,71,100,14.29,KZ,2022-11-17 01:47:16
666,Chekhov,55.1431,37.4711,24.1,92,57,2.46,RU,2022-11-17 01:47:16
667,Chipinge,-20.1883,32.6236,62.29,56,0,3.67,ZW,2022-11-17 01:47:17
668,Sao Jose Da Coroa Grande,-8.8978,-35.1478,75.87,85,17,4.88,BR,2022-11-17 01:47:17
669,Dandong,40.1292,124.3947,47.62,60,0,4.61,CN,2022-11-17 01:47:17
670,Roberval,48.5168,-72.2324,25.43,93,100,5.75,CA,2022-11-17 01:47:18
671,Itarema,-2.9248,-39.9167,78.62,71,6,14.88,BR,2022-11-17 01:47:18
672,Loralai,30.3705,68.598,47.23,35,0,5.08,PK,2022-11-17 01:47:19
673,Galesong,-5.3166,119.3661,86.02,70,99,2.28,ID,2022-11-17 01:47:19
674,Avera,33.194,-82.5271,48.25,49,100,12.75,US,2022-11-17 01:47:19
675,Ormond Beach,29.2858,-81.0559,69.08,80,100,6.91,US,2022-11-17 01:47:20
676,Borovoy,55.4333,86.0833,20.48,86,40,8.95,RU,2022-11-17 01:47:20
677,Marsa Matruh,31.3525,27.2453,64.62,69,2,9.55,EG,2022-11-17 01:47:20
678,Ruhengeri,-1.4998,29.635,59.04,98,100,1.63,RW,2022-11-17 01:47:21
679,Vestmanna,62.1564,-7.1664,49.12,81,100,24.16,FO,2022-11-17 01:47:21
680,Shahdadkot,27.8477,67.9055,66.78,45,0,5.53,PK,2022-11-17 01:47:22
681,Ornskoldsvik,63.2909,18.7153,14.95,92,3,5.75,SE,2022-11-17 01:47:22
682,Kralendijk,12.15,-68.2667,82.38,78,40,12.66,BQ,2022-11-17 01:47:22
683,Mayumba,-3.432,10.6554,75.83,86,100,9.86,GA,2022-11-17 01:47:23
684,Bundaberg,-24.85,152.35,80.22,30,63,4.0,AU,2022-11-17 01:47:23
685,Muroto,33.2833,134.15,62.58,53,94,3.94,JP,2022-11-17 01:47:23
686,Rzhyshchiv,49.9689,31.0463,34.63,99,100,10.13,UA,2022-11-17 01:47:24
687,Proletarskiy,50.7914,35.7731,30.33,97,100,13.06,RU,2022-11-17 01:47:24
688,Christchurch,-43.5333,172.6333,70.41,68,75,4.61,NZ,2022-11-17 01:47:25
689,Porto Walter,-8.2686,-72.7439,71.04,99,100,2.75,BR,2022-11-17 01:47:25
690,Oga,46.4631,10.347,34.48,80,53,3.2,IT,2022-11-17 01:47:25
